637,relative distance,2000,800,160
638,relative distance,2000,900,160
639,relative distance,2000,1000,160
640,relative distance,500,100,170
641,relative distance,500,200,170
642,relative distance,500,300,170
643,relative distance,500,400,170
644,relative distance,500,500,170
645,relative distance,500,600,170
646,relative distance,500,700,170
647,relative distance,500,800,170
648,relative distance,500,900,170
649,relative distance,500,1000,170
650,relative distance,1000,100,170
651,relative distance,1000,200,170
652,relative distance,1000,300,170
653,relative distance,1000,400,170
654,relative distance,1000,500,170
655,relative distance,1000,600,170
656,relative distance,1000,700,170
657,relative distance,1000,800,170
658,relative distance,1000,900,170
659,relative distance,1000,1000,170
660,relative distance,1500,100,170
661,relative distance,1500,200,170
662,relative distance,1500,300,170
663,relative distance,1500,400,170
664,relative distance,1500,500,170
665,relative distance,1500,600,170
666,relative distance,1500,700,170
667,relative distance,1500,800,170
668,relative distance,1500,900,170
669,relative distance,1500,1000,170
670,relative distance,2000,100,170
671,relative distance,2000,200,170
672,relative distance,2000,300,170
673,relative distance,2000,400,170
674,relative distance,2000,500,170
675,relative distance,2000,600,170
676,relative distance,2000,700,170
677,relative distance,2000,800,170
678,relative distance,2000,900,170
679,relative distance,2000,1000,170
680,relative distance,500,100,180
681,relative distance,500,200,180
682,relative distance,500,300,180
683,relative distance,500,400,180
684,relative distance,500,500,180
685,relative distance,500,600,180
686,relative distance,500,700,180
687,relative distance,500,800,180
688,relative distance,500,900,180
689,relative distance,500,1000,180
690,relative distance,1000,100,180
691,relative distance,1000,200,180
692,relative distance,1000,300,180
693,relative distance,1000,400,180
694,relative distance,1000,500,180
695,relative distance,1000,600,180
696,relative distance,1000,700,180
697,relative distance,1000,800,180
698,relative distance,1000,900,180
699,relative distance,1000,1000,180
700,relative distance,1500,100,180
701,relative distance,1500,200,180
702,relative distance,1500,300,180
703,relative distance,1500,400,180
704,relative distance,1500,500,180
705,relative distance,1500,600,180
706,relative distance,1500,700,180
707,relative distance,1500,800,180
708,relative distance,1500,900,180
709,relative distance,1500,1000,180
710,relative distance,2000,100,180
711,relative distance,2000,200,180
712,relative distance,2000,300,180
713,relative distance,2000,400,180
714,relative distance,2000,500,180
715,relative distance,2000,600,180
716,relative distance,2000,700,180
717,relative distance,2000,800,180
718,relative distance,2000,900,180
719,relative distance,2000,1000,180
720,relative distance,500,100,190
721,relative distance,500,200,190
722,relative distance,500,300,190
723,relative distance,500,400,190
724,relative distance,500,500,190
725,relative distance,500,600,190
726,relative distance,500,700,190
727,relative distance,500,800,190
728,relative distance,500,900,190
729,relative distance,500,1000,190
730,relative distance,1000,100,190
731,relative distance,1000,200,190
732,relative distance,1000,300,190
733,relative distance,1000,400,190
734,relative distance,1000,500,190
